name,x,y,z,w,h
i_cache_subsystem/i_icache/sram_block_3__data_sram/genblk1_0__i_ram/macro_mem_0,1245.5852771063146,600.2820612560552,0,97.71,60.6
i_cache_subsystem/i_icache/sram_block_3__data_sram/genblk1_0__i_ram/macro_mem_2,870.4089888212801,1530.7192562029409,0,97.71,60.6
i_cache_subsystem/i_icache/sram_block_3__data_sram/genblk1_1__i_ram/macro_mem_0,1125.5288648551036,1800.8461837681657,0,97.71,60.6
i_cache_subsystem/i_icache/sram_block_3__data_sram/genblk1_1__i_ram/macro_mem_2,420.1974428792387,1710.8038745797573,0,97.71,60.6
i_cache_subsystem/i_icache/sram_block_3__tag_sram.genblk1_0__i_ram.macro_mem_2,1275.5993801691172,1620.761565391349,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_0__data_sram/genblk1_0__i_ram/macro_mem_1,225.1057729710207,1590.7474623285464,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_0__data_sram/genblk1_0__i_ram/macro_mem_3,105.04936071980967,510.2397520676469,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_0__data_sram/genblk1_1__i_ram/macro_mem_1,1290.6064317005187,450.2115459420414,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_0__data_sram/genblk1_1__i_ram/macro_mem_3,900.4230918840829,195.09166990821794,1,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_0__tag_sram.genblk1_0__i_ram.macro_mem_2,465.2185974734428,975.4583495410898,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_1__data_sram/genblk1_0__i_ram/macro_mem_1,495.23270053624555,1530.7192562029409,1,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_1__data_sram/genblk1_0__i_ram/macro_mem_3,705.3314219758648,210.09872143961934,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_1__data_sram/genblk1_1__i_ram/macro_mem_1,1005.4724526038925,615.2891127874566,1,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_1__data_sram/genblk1_1__i_ram/macro_mem_3,450.2115459420414,300.1410306280276,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_1__tag_sram.genblk1_0__i_ram.macro_mem_1,405.19039134783725,195.09166990821794,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_2__data_sram/genblk1_0__i_ram/macro_mem_0,930.4371949468856,300.1410306280276,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_2__data_sram/genblk1_0__i_ram/macro_mem_2,75.0352576570069,1230.5782255749132,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_2__data_sram/genblk1_1__i_ram/macro_mem_0,1095.5147617923008,210.09872143961934,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_2__data_sram/genblk1_1__i_ram/macro_mem_2,1305.61348323192,135.06346378261242,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_2__tag_sram.genblk1_0__i_ram.macro_mem_0,870.4089888212801,375.1762882850345,1,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_3__data_sram/genblk1_0__i_ram/macro_mem_0,240.1128245024221,1230.5782255749132,1,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_3__data_sram/genblk1_0__i_ram/macro_mem_2,1440.6769470145325,660.3102673816608,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_3__data_sram/genblk1_1__i_ram/macro_mem_0,330.1551336908304,1290.6064317005187,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_3__data_sram/genblk1_1__i_ram/macro_mem_2,885.4160403526814,90.04230918840828,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_3__tag_sram.genblk1_0__i_ram.macro_mem_0,60.02820612560552,870.4089888212801,1,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_3__tag_sram.genblk1_0__i_ram.macro_mem_2,30.01410306280276,1560.7333592657435,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_4__data_sram/genblk1_0__i_ram/macro_mem_1,360.16923675363313,1530.7192562029409,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_4__data_sram/genblk1_0__i_ram/macro_mem_3,705.3314219758648,300.1410306280276,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_4__data_sram/genblk1_1__i_ram/macro_mem_1,105.04936071980967,360.16923675363313,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_4__data_sram/genblk1_1__i_ram/macro_mem_3,840.3948857584774,60.02820612560552,1,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_5__data_sram/genblk1_0__i_ram/macro_mem_0,480.2256490048442,105.04936071980967,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_5__data_sram/genblk1_0__i_ram/macro_mem_2,1770.8320807053628,705.3314219758648,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_5__data_sram/genblk1_1__i_ram/macro_mem_0,915.4301434154842,30.01410306280276,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_5__data_sram/genblk1_1__i_ram/macro_mem_2,60.02820612560552,390.1833398164359,1,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_5__tag_sram.genblk1_0__i_ram.macro_mem_2,210.09872143961934,1770.8320807053628,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_6__data_sram/genblk1_0__i_ram/macro_mem_1,120.05641225121104,1695.796823048356,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_6__data_sram/genblk1_0__i_ram/macro_mem_3,330.1551336908304,1605.7545138599478,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_6__data_sram/genblk1_1__i_ram/macro_mem_1,285.1339790966262,195.09166990821794,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_6__data_sram/genblk1_1__i_ram/macro_mem_3,375.1762882850345,60.02820612560552,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_6__tag_sram.genblk1_0__i_ram.macro_mem_1,1200.5641225121103,300.1410306280276,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_7__data_sram/genblk1_0__i_ram/macro_mem_0,120.05641225121104,0.0,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_7__data_sram/genblk1_0__i_ram/macro_mem_2,150.0705153140138,1170.5500194493077,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_7__data_sram/genblk1_1__i_ram/macro_mem_0,825.3878342270759,315.148082159429,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_7__data_sram/genblk1_1__i_ram/macro_mem_2,285.1339790966262,315.148082159429,0,97.71,60.6
i_cache_subsystem/i_nbdcache/sram_block_7__tag_sram.genblk1_0__i_ram.macro_mem_0,105.04936071980967,495.23270053624555,1,97.71,60.6
i_cache_subsystem/i_nbdcache/valid_dirty_sram/genblk1_0__i_ram/macro_mem_0,735.3455250386677,1740.8179776425602,0,97.71,60.6
i_cache_subsystem/i_nbdcache/valid_dirty_sram/genblk1_0__i_ram/macro_mem_2,675.3173189130621,1860.8743898937712,0,97.71,60.6
(issue_stage_i)_glue_logic,1890.8884929565738,495.23270053624555,1,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_icache/sram_block_0__data_sram,1395.6557924203285,1620.761565391349,0,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_icache/sram_block_1__data_sram,1860.8743898937712,1365.6416893575256,0,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_icache/sram_block_2__data_sram,1905.8955444879753,1380.648740888927,0,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_icache/sram_block_3__data_sram,900.4230918840829,30.01410306280276,1,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_nbdcache/sram_block_0__data_sram,1530.7192562029409,300.1410306280276,1,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_nbdcache/sram_block_1__data_sram,570.2679581932524,1800.8461837681657,0,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_nbdcache/sram_block_2__data_sram,285.1339790966262,1830.8602868309683,0,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_nbdcache/sram_block_3__data_sram,900.4230918840829,1620.761565391349,0,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_nbdcache/sram_block_4__data_sram,1230.5782255749132,600.2820612560552,0,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_nbdcache/sram_block_5__data_sram,1860.8743898937712,780.3666796328718,0,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_nbdcache/sram_block_6__data_sram,1425.669895483131,390.1833398164359,0,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_nbdcache/sram_block_7__data_sram,435.20449441064005,1155.5429679179063,1,0.0008660254037844387,0.0011547005383792516
i_cache_subsystem/i_nbdcache/valid_dirty_sram,75.0352576570069,1245.5852771063146,1,0.0008660254037844387,0.0011547005383792516
L1,0.0,0.0,0,0.0,0.0
