name,x,y,z,w,h
p17,134.24365234375,0.0,0,0.0,0.0
p170,0.0,352.59844970703125,0,0.0,0.0
p171,0.0,344.2430419921875,0,0.0,0.0
p172,0.0,335.88763427734375,0,0.0,0.0
p173,0.0,327.5322265625,0,0.0,0.0
p174,0.0,319.1767883300781,0,0.0,0.0
p175,0.0,310.8213806152344,0,0.0,0.0
p176,0.0,302.4659729003906,0,0.0,0.0
p177,0.0,294.1105651855469,0,0.0,0.0
p178,0.0,285.7551574707031,0,0.0,0.0
p179,0.0,277.39971923828125,0,0.0,0.0
p18,142.59906005859375,0.0,0,0.0,0.0
p180,0.0,269.0443115234375,0,0.0,0.0
p181,0.0,260.1318664550781,0,0.0,0.0
p182,0.0,251.77645874023438,0,0.0,0.0
p183,0.0,243.42105102539062,0,0.0,0.0
p184,0.0,235.06564331054688,0,0.0,0.0
p185,0.0,226.71022033691406,0,0.0,0.0
p186,0.0,218.3548126220703,0,0.0,0.0
p187,0.0,209.9993896484375,0,0.0,0.0
p188,0.0,201.64398193359375,0,0.0,0.0
p189,0.0,193.28857421875,0,0.0,0.0
p19,150.9544677734375,0.0,0,0.0,0.0
p190,0.0,184.9331512451172,0,0.0,0.0
p191,0.0,176.02072143554688,0,0.0,0.0
p192,0.0,167.66529846191406,0,0.0,0.0
p193,0.0,159.3098907470703,0,0.0,0.0
p194,0.0,150.9544677734375,0,0.0,0.0
p195,0.0,142.59906005859375,0,0.0,0.0
p196,0.0,134.24365234375,0,0.0,0.0
p197,0.0,125.88822937011719,0,0.0,0.0
p198,0.0,117.53282165527344,0,0.0,0.0
p199,0.0,109.17740631103516,0,0.0,0.0
p2,8.355413436889648,0.0,0,0.0,0.0
p20,159.3098907470703,0.0,0,0.0,0.0
p200,0.0,100.82199096679688,0,0.0,0.0
p201,0.0,92.4665756225586,0,0.0,0.0
p202,0.0,83.55413818359375,0,0.0,0.0
p203,0.0,75.19872283935547,0,0.0,0.0
p204,0.0,66.84330749511719,0,0.0,0.0
p205,0.0,58.48789596557617,0,0.0,0.0
p206,0.0,50.13248062133789,0,0.0,0.0
p207,0.0,41.777069091796875,0,0.0,0.0
p208,0.0,33.421653747558594,0,0.0,0.0
p209,0.0,25.066240310668945,0,0.0,0.0
p21,167.66529846191406,0.0,0,0.0,0.0
p22,176.02072143554688,0.0,0,0.0,0.0
p23,184.9331512451172,0.0,0,0.0,0.0
p24,193.28857421875,0.0,0,0.0,0.0
p25,201.64398193359375,0.0,0,0.0,0.0
p26,209.9993896484375,0.0,0,0.0,0.0
p27,218.3548126220703,0.0,0,0.0,0.0
p28,226.71022033691406,0.0,0,0.0,0.0
p29,235.06564331054688,0.0,0,0.0,0.0
p3,16.710826873779297,0.0,0,0.0,0.0
p30,243.42105102539062,0.0,0,0.0,0.0
p31,251.77645874023438,0.0,0,0.0,0.0
p32,260.1318664550781,0.0,0,0.0,0.0
p33,269.0443115234375,0.0,0,0.0,0.0
p34,277.39971923828125,0.0,0,0.0,0.0
p35,285.7551574707031,0.0,0,0.0,0.0
p36,294.1105651855469,0.0,0,0.0,0.0
p37,302.4659729003906,0.0,0,0.0,0.0
p38,310.8213806152344,0.0,0,0.0,0.0
p39,319.1767883300781,0.0,0,0.0,0.0
p4,25.066240310668945,0.0,0,0.0,0.0
p40,327.5322265625,0.0,0,0.0,0.0
p41,335.88763427734375,0.0,0,0.0,0.0
p42,344.2430419921875,0.0,0,0.0,0.0
p43,352.59844970703125,0.0,0,0.0,0.0
p44,361.5108947753906,0.0,0,0.0,0.0
p45,369.8663024902344,0.0,0,0.0,0.0
p46,378.22174072265625,0.0,0,0.0,0.0
p47,386.5771484375,0.0,0,0.0,0.0
p48,394.93255615234375,0.0,0,0.0,0.0
p49,403.2879638671875,0.0,0,0.0,0.0
p5,33.421653747558594,0.0,0,0.0,0.0
p50,411.64337158203125,0.0,0,0.0,0.0
p51,419.998779296875,0.0,0,0.0,0.0
p52,428.3542175292969,0.0,0,0.0,0.0
p53,436.7096252441406,0.0,0,0.0,0.0
p54,445.6220703125,0.0,0,0.0,0.0
p55,445.6220703125,8.355413436889648,0,0.0,0.0
p56,445.6220703125,16.710826873779297,0,0.0,0.0
p57,445.6220703125,25.066240310668945,0,0.0,0.0
p58,445.6220703125,33.421653747558594,0,0.0,0.0
p59,445.6220703125,41.777069091796875,0,0.0,0.0
p6,41.777069091796875,0.0,0,0.0,0.0
p60,445.6220703125,50.13248062133789,0,0.0,0.0
p61,445.6220703125,58.48789596557617,0,0.0,0.0
p62,445.6220703125,66.84330749511719,0,0.0,0.0
p63,445.6220703125,75.19872283935547,0,0.0,0.0
p64,445.6220703125,83.55413818359375,0,0.0,0.0
p65,445.6220703125,92.4665756225586,0,0.0,0.0
p66,445.6220703125,100.82199096679688,0,0.0,0.0
p67,445.6220703125,109.17740631103516,0,0.0,0.0
p68,445.6220703125,117.53282165527344,0,0.0,0.0
p69,445.6220703125,125.88822937011719,0,0.0,0.0
p7,50.13248062133789,0.0,0,0.0,0.0
p70,445.6220703125,134.24365234375,0,0.0,0.0
p71,445.6220703125,142.59906005859375,0,0.0,0.0
p72,445.6220703125,150.9544677734375,0,0.0,0.0
p73,445.6220703125,159.3098907470703,0,0.0,0.0
p74,445.6220703125,167.66529846191406,0,0.0,0.0
p75,445.6220703125,176.02072143554688,0,0.0,0.0
p76,445.6220703125,184.9331512451172,0,0.0,0.0
p77,445.6220703125,193.28857421875,0,0.0,0.0
p78,445.6220703125,201.64398193359375,0,0.0,0.0
p79,445.6220703125,209.9993896484375,0,0.0,0.0
p8,58.48789596557617,0.0,0,0.0,0.0
p80,445.6220703125,218.3548126220703,0,0.0,0.0
p81,445.6220703125,226.71022033691406,0,0.0,0.0
p82,445.6220703125,235.06564331054688,0,0.0,0.0
p83,445.6220703125,243.42105102539062,0,0.0,0.0
p84,445.6220703125,251.77645874023438,0,0.0,0.0
p85,445.6220703125,260.1318664550781,0,0.0,0.0
p86,445.6220703125,269.0443115234375,0,0.0,0.0
p87,445.6220703125,277.39971923828125,0,0.0,0.0
p88,445.6220703125,285.7551574707031,0,0.0,0.0
p89,445.6220703125,294.1105651855469,0,0.0,0.0
p9,66.84330749511719,0.0,0,0.0,0.0
p90,445.6220703125,302.4659729003906,0,0.0,0.0
p91,445.6220703125,310.8213806152344,0,0.0,0.0
p92,445.6220703125,319.1767883300781,0,0.0,0.0
p93,445.6220703125,327.5322265625,0,0.0,0.0
p94,445.6220703125,335.88763427734375,0,0.0,0.0
p95,445.6220703125,344.2430419921875,0,0.0,0.0
p96,445.6220703125,352.59844970703125,0,0.0,0.0
p97,445.6220703125,361.5108947753906,0,0.0,0.0
p98,445.6220703125,369.8663024902344,0,0.0,0.0
p99,445.6220703125,378.22174072265625,0,0.0,0.0
