187039.5302,176582.7043
191949.864,177239.8298
184661.32,177440.6181
184821.8533,180998.5268
186731.7034,178363.9403
184949.287,178694.0242
186327.8876,176620.7324
186183.9041,177979.096
187837.2319,176955.3796
184959.2169,171022.9966
186081.2952,177583.6038
186739.9783,175429.6924
190511.684,177588.1671
186877.3419,175037.2424
190316.3961,176251.0993
185804.9131,173506.9918
186653.9192,177381.2943
184187.995,175916.452
184669.5949,175835.8325
181794.8899,175050.9326
185528.531,175070.7072
188226.1529,176105.0714
187377.1467,176864.1122
187365.5618,176923.436
189050.3343,178196.6167
185525.221,171566.0378
184679.5248,178970.8687
188944.4154,179758.8109
185288.5585,177407.1534
188949.3803,177519.7166
186657.2292,179126.0233
183239.6898,178242.2504
183885.1331,175540.7344
185455.7117,178093.1803
186346.0925,178184.4477
188967.5851,173529.8087
184762.274,179214.2485
186776.388,174892.7357
183941.4025,172046.713
185478.8815,176095.9446
185440.8169,177722.026
183719.6348,178581.461
185240.564,177899.9975
190273.3665,176184.1698
187739.5879,173076.5138
183247.9647,173660.6254
184883.0877,176401.6905
187590.6395,175361.2418
187011.3955,187864.8799
185619.555,173555.6678
186753.2182,178328.9544
185169.3997,175581.8048
188300.6271,175957.5224
186723.4285,175607.6639
187719.7281,173271.2176
186253.4134,174492.6801
185823.1179,177066.4217
184927.7722,177151.6046
188054.0346,172104.5157
186584.41,178954.1363
187332.4622,174425.7507
186190.5241,176152.2262
189617.9933,173353.3583
188173.1934,174523.1026
186099.5,174708.6797
186928.6464,174100.2301
184212.8197,172839.2185
185000.5915,176611.6056
186554.6203,175060.0593
186226.9337,176085.2968
185945.5866,175257.8054
187905.0862,172860.5142
186238.5186,173090.2039
187456.5859,178207.2645
185197.5344,180078.2469
185366.3427,173175.3868
189265.482,174419.6662
188396.6161,174016.5683
187915.0161,170977.3629
183411.808,170797.8703
185556.6657,174576.3419
184770.5489,173362.4851
186691.9838,176483.8312
184914.5324,177414.759
183914.9228,177242.872
187312.6024,174518.5392
184287.2939,174332.9621
192400.0193,176115.7192
187029.6003,171967.6145
189336.6463,176727.211
188586.9391,176819.9996
188884.836,173237.7529
186910.4416,173929.8643
188884.836,174629.5812
188671.3432,172344.8532
187206.6835,172992.852
188661.4133,176953.8585
187593.9494,175683.7201
187809.0972,176854.9854
190761.5864,175887.5507
186852.5172,174898.8202
186096.1901,171383.503
186875.6869,174796.9049
183701.43,175087.4395
187933.2209,174459.2154
189187.6978,172638.4301
